transaction_id,date,amount,transaction_type,status
TXN004395,2023-04-03,7200,outgoing,normal
TXN004396,2025-05-30,2886,outgoing,normal
TXN004397,2024-03-02,3731,outgoing,normal
TXN004398,2022-04-23,8985,incoming,normal
TXN004399,2021-03-21,12280,outgoing,normal
TXN004400,2022-11-18,17628,outgoing,unsuccessful
TXN004401,2023-07-26,7602,outgoing,normal
TXN004402,2025-03-16,17422,outgoing,normal
TXN004403,2022-12-02,12820,outgoing,normal
TXN004404,2021-04-12,19684,incoming,normal
TXN004405,2023-05-26,12822,outgoing,normal
TXN004406,2025-09-02,7755,incoming,normal
TXN004407,2024-11-23,3066,outgoing,normal
TXN004408,2024-02-07,18651,outgoing,normal
TXN004409,2024-04-30,4453,incoming,normal
TXN004410,2025-02-10,16474,incoming,normal
TXN004411,2026-01-21,11933,incoming,normal
TXN004412,2022-09-14,19403,outgoing,normal
TXN004413,2025-08-19,16989,incoming,normal
TXN004414,2025-02-13,19832,outgoing,unsuccessful
TXN004415,2022-07-11,3822,outgoing,normal
TXN004416,2022-11-25,14694,incoming,unsuccessful
TXN004417,2021-09-09,12717,incoming,normal
TXN004418,2023-07-07,5168,incoming,normal
TXN004419,2023-11-12,11412,incoming,normal
TXN004420,2025-09-14,6663,outgoing,normal
TXN004421,2023-05-26,17414,outgoing,unsuccessful
TXN004422,2021-05-26,11163,outgoing,normal
TXN004423,2021-03-11,12642,outgoing,normal
TXN004424,2025-03-06,5710,outgoing,normal
TXN004425,2025-06-23,16713,incoming,normal
TXN004426,2026-01-24,4971,incoming,normal
TXN004427,2021-05-17,7989,outgoing,normal
TXN004428,2023-10-14,7526,outgoing,normal
TXN004429,2023-05-23,16401,outgoing,normal
TXN004430,2022-03-20,13225,incoming,normal
TXN004431,2024-06-10,13584,outgoing,normal
TXN004432,2021-04-04,5198,outgoing,unsuccessful
TXN004433,2023-01-28,6936,incoming,normal
TXN004434,2022-11-14,3867,outgoing,normal
TXN004435,2025-01-06,2445,incoming,normal
TXN004436,2022-10-07,5516,outgoing,normal
TXN004437,2022-07-12,4922,incoming,unsuccessful
TXN004438,2025-04-25,2403,outgoing,normal
TXN004439,2024-05-22,8824,incoming,normal
TXN004440,2025-10-10,14908,outgoing,normal
TXN004441,2024-07-07,18508,outgoing,normal
TXN004442,2021-12-03,6183,outgoing,normal
TXN004443,2024-09-18,12640,incoming,unsuccessful
TXN004444,2026-01-30,1962,incoming,normal
TXN004445,2023-04-09,7762,outgoing,normal
TXN004446,2025-04-18,13501,incoming,normal
TXN004447,2025-06-24,19062,outgoing,normal
TXN004448,2025-06-24,15442,incoming,normal
TXN004449,2025-03-04,8866,outgoing,normal
TXN004450,2022-01-22,8965,outgoing,normal
TXN004451,2023-06-12,11266,incoming,normal
TXN004452,2021-05-18,2513,incoming,unsuccessful
TXN004453,2025-06-03,19398,outgoing,normal
TXN004454,2023-04-08,10017,incoming,normal
TXN004455,2025-07-23,18119,outgoing,normal
TXN004456,2025-03-02,14340,outgoing,normal
TXN004457,2024-07-22,8744,incoming,normal
TXN004458,2026-02-03,11609,outgoing,unsuccessful
TXN004459,2024-01-17,13158,incoming,normal
TXN004460,2022-06-03,3745,outgoing,normal
TXN004461,2025-02-16,16300,outgoing,normal
TXN004462,2022-09-02,11289,outgoing,normal
TXN004463,2023-06-09,10193,outgoing,normal
TXN004464,2022-10-18,16361,outgoing,unsuccessful
TXN004465,2021-03-07,7024,incoming,normal
TXN004466,2025-02-09,11266,incoming,normal
TXN004467,2025-03-24,7288,incoming,normal
TXN004468,2022-10-23,18257,outgoing,normal
TXN004469,2021-10-01,3826,outgoing,normal
TXN004470,2023-12-07,6345,incoming,normal
TXN004471,2022-01-21,7991,outgoing,normal
TXN004472,2022-06-01,12424,outgoing,normal
TXN004473,2022-03-31,771,incoming,normal
TXN004474,2024-12-19,6044,incoming,normal
TXN004475,2022-01-02,17541,incoming,normal
TXN004476,2025-08-05,9538,incoming,normal
TXN004477,2021-01-13,13158,incoming,normal
TXN004478,2024-02-06,8154,outgoing,normal
TXN004479,2022-01-10,3820,outgoing,normal
TXN004480,2021-12-30,16538,outgoing,normal
TXN004481,2021-04-12,19095,incoming,normal
TXN004482,2023-07-04,19168,outgoing,normal
TXN004483,2025-02-06,1470,incoming,normal
TXN004484,2025-06-17,12422,incoming,unsuccessful
TXN004485,2025-03-12,539,incoming,normal
TXN004486,2024-09-26,13565,outgoing,unsuccessful
TXN004487,2023-07-06,8025,incoming,normal
TXN004488,2021-06-21,5582,incoming,normal
TXN004489,2024-02-05,18340,incoming,normal
TXN004490,2023-02-24,6853,incoming,normal
TXN004491,2024-05-01,16221,outgoing,normal
TXN004492,2025-01-03,14203,incoming,unsuccessful
TXN004493,2022-04-24,18059,incoming,normal
TXN004494,2022-09-10,6999,outgoing,normal
TXN004495,2022-09-14,8048,outgoing,normal
TXN004496,2025-07-11,18093,incoming,normal
TXN004497,2025-08-30,15566,incoming,normal
TXN004498,2021-05-13,12662,incoming,normal
TXN004499,2025-10-27,15622,incoming,normal
TXN004500,2021-03-18,19158,incoming,normal
TXN004501,2021-01-08,13315,outgoing,normal
TXN004502,2022-07-09,11592,outgoing,normal
TXN004503,2024-04-29,6335,incoming,normal
TXN004504,2021-02-24,5305,incoming,normal
TXN004505,2023-10-30,16653,incoming,unsuccessful
TXN004506,2024-02-29,19840,incoming,normal
TXN004507,2024-08-07,724,outgoing,normal
TXN004508,2021-06-19,4273,outgoing,normal
TXN004509,2023-02-04,6465,outgoing,normal
TXN004510,2021-06-30,12170,incoming,normal
TXN004511,2024-07-07,6002,outgoing,normal
TXN004512,2024-11-16,6148,outgoing,normal
TXN004513,2022-08-28,13773,incoming,normal
TXN004514,2022-11-20,18071,outgoing,normal
TXN004515,2024-10-26,1432,outgoing,normal
TXN004516,2023-10-31,7434,incoming,normal
TXN004517,2022-08-12,12734,outgoing,normal
TXN004518,2023-12-01,14016,incoming,normal
TXN004519,2023-02-24,7302,incoming,normal
TXN004520,2025-03-19,15821,incoming,normal
TXN004521,2024-06-03,6852,outgoing,normal
TXN004522,2023-12-07,12196,incoming,normal
TXN004523,2022-02-25,2672,outgoing,normal
TXN004524,2024-10-12,17091,outgoing,normal
TXN004525,2023-09-05,1716,incoming,normal
TXN004526,2026-02-03,12259,incoming,normal
TXN004527,2025-03-19,5983,outgoing,normal
TXN004528,2025-07-17,11953,outgoing,normal
TXN004529,2023-03-26,9796,outgoing,normal
TXN004530,2025-08-17,18830,outgoing,normal
TXN004531,2021-06-28,17943,outgoing,normal
TXN004532,2021-12-20,2222,outgoing,normal
TXN004533,2021-01-24,16286,incoming,normal
TXN004534,2022-03-24,8127,outgoing,normal
TXN004535,2022-04-20,5008,incoming,normal
TXN004536,2023-01-25,14273,outgoing,normal
TXN004537,2023-02-14,7488,incoming,normal
TXN004538,2021-10-10,7685,outgoing,normal
TXN004539,2021-04-28,18584,incoming,unsuccessful
TXN004540,2021-01-10,10346,outgoing,normal
TXN004541,2021-05-05,3020,outgoing,normal
TXN004542,2023-09-01,6641,incoming,normal
TXN004543,2021-05-28,5300,outgoing,unsuccessful
TXN004544,2023-08-30,18050,outgoing,normal
TXN004545,2021-05-27,3571,incoming,normal
TXN004546,2021-09-16,896,outgoing,normal
TXN004547,2022-02-27,1487,incoming,normal
TXN004548,2024-08-21,19091,incoming,normal
TXN004549,2022-03-14,6698,outgoing,normal
TXN004550,2023-04-11,17172,incoming,normal
TXN004551,2021-07-09,4628,outgoing,normal
TXN004552,2025-07-27,7044,outgoing,normal
TXN004553,2024-03-14,18862,incoming,normal
TXN004554,2024-06-30,17496,incoming,normal
TXN004555,2023-06-03,5404,incoming,normal
TXN004556,2024-10-18,19878,incoming,normal
TXN004557,2023-02-25,10298,incoming,normal
TXN004558,2023-11-09,16964,incoming,normal
TXN004559,2023-10-10,13210,outgoing,normal
TXN004560,2023-03-07,2681,incoming,normal
TXN004561,2021-03-14,12526,outgoing,normal
TXN004562,2024-10-07,5702,outgoing,normal
TXN004563,2025-03-22,8692,incoming,unsuccessful
TXN004564,2021-06-02,14759,outgoing,normal
TXN004565,2022-11-16,10058,outgoing,normal
TXN004566,2025-11-13,2684,incoming,normal
TXN004567,2021-09-06,6543,incoming,normal
TXN004568,2023-10-02,2165,incoming,normal
TXN004569,2025-12-15,14979,outgoing,normal
TXN004570,2021-10-17,2004,outgoing,normal
TXN004571,2022-03-17,15264,incoming,normal
TXN004572,2023-05-19,14874,incoming,normal
TXN004573,2022-09-15,8015,incoming,normal
TXN004574,2024-08-03,8690,incoming,normal
TXN004575,2024-06-13,8195,incoming,unsuccessful
TXN004576,2024-06-23,7497,incoming,normal
TXN004577,2022-03-02,2008,outgoing,normal
TXN004578,2022-09-13,3859,incoming,normal
TXN004579,2023-10-02,19018,incoming,normal
TXN004580,2024-01-28,9699,incoming,normal
TXN004581,2024-04-08,8066,outgoing,normal
TXN004582,2024-01-26,16589,outgoing,normal
TXN004583,2023-11-05,13183,incoming,normal
TXN004584,2024-10-15,15815,incoming,normal
TXN004585,2023-04-13,7526,outgoing,unsuccessful
TXN004586,2024-02-19,14723,incoming,normal
TXN004587,2024-07-10,12928,outgoing,normal
TXN004588,2023-04-11,18665,incoming,normal
TXN004589,2023-04-25,18572,incoming,normal
TXN004590,2026-01-23,5478,incoming,normal
TXN004591,2022-06-20,5820,outgoing,unsuccessful
TXN004592,2025-03-08,11650,outgoing,normal
TXN004593,2024-03-18,17012,outgoing,normal
TXN004594,2024-10-23,7578,outgoing,normal
TXN004595,2023-09-16,12789,outgoing,normal
TXN004596,2023-09-07,2164,outgoing,normal
TXN004597,2024-03-31,18846,outgoing,normal
TXN004598,2021-05-03,2676,outgoing,normal
TXN004599,2022-08-25,11872,outgoing,normal
TXN004600,2024-01-01,17256,outgoing,normal
TXN004601,2024-08-22,3620,incoming,normal
TXN004602,2024-10-13,7858,incoming,normal
TXN004603,2023-01-20,1932,outgoing,normal
TXN004604,2021-02-09,9262,incoming,normal
TXN004605,2022-09-18,6323,outgoing,normal
TXN004606,2023-05-04,9296,outgoing,normal
TXN004607,2022-04-16,6616,incoming,normal
TXN004608,2026-02-05,6083,outgoing,normal
TXN004609,2023-06-06,6934,incoming,normal
TXN004610,2021-12-19,9004,incoming,normal
TXN004611,2022-04-29,11571,incoming,unsuccessful
TXN004612,2025-05-13,9812,incoming,normal
TXN004613,2021-09-05,973,incoming,normal
TXN004614,2023-01-21,7487,outgoing,normal
TXN004615,2022-10-24,12212,outgoing,normal
TXN004616,2023-02-21,15548,outgoing,normal
TXN004617,2025-11-24,16276,outgoing,normal
TXN004618,2021-12-13,15728,outgoing,normal
TXN004619,2021-04-01,3908,incoming,normal
TXN004620,2022-10-17,7611,outgoing,normal
TXN004621,2024-02-20,4719,incoming,normal
TXN004622,2025-06-28,6447,incoming,normal
TXN004623,2022-03-20,3912,outgoing,normal
TXN004624,2022-08-08,10594,incoming,normal
TXN004625,2022-04-29,13385,outgoing,normal
TXN004626,2021-12-28,15317,incoming,normal
TXN004627,2022-11-28,4781,incoming,normal
TXN004628,2025-11-04,18340,outgoing,unsuccessful
TXN004629,2021-05-03,5456,incoming,normal
TXN004630,2024-09-01,5425,outgoing,normal
TXN004631,2024-02-03,3670,incoming,normal
TXN004632,2025-03-24,2735,incoming,normal
TXN004633,2021-08-11,19309,outgoing,unsuccessful
TXN004634,2022-10-09,14012,outgoing,unsuccessful
TXN004635,2025-04-05,8315,incoming,unsuccessful
TXN004636,2021-07-08,2399,outgoing,normal
TXN004637,2025-04-26,9267,outgoing,normal
TXN004638,2023-04-02,17780,incoming,normal
TXN004639,2024-01-17,1786,outgoing,normal
TXN004640,2023-11-28,19337,outgoing,normal
TXN004641,2025-08-14,8777,outgoing,normal
TXN004642,2025-08-09,12094,incoming,normal
TXN004643,2026-02-05,13751,incoming,normal
TXN004644,2022-01-24,1742,outgoing,normal
TXN004645,2024-04-01,2295,outgoing,normal
TXN004646,2024-02-11,2660,incoming,normal
TXN004647,2021-07-23,4385,incoming,normal
TXN004648,2023-02-08,4626,incoming,normal
TXN004649,2025-07-14,7553,outgoing,normal
TXN004650,2024-01-05,3483,outgoing,normal
TXN004651,2025-07-18,13895,outgoing,normal
TXN004652,2021-06-29,565,incoming,normal
TXN004653,2021-11-18,7522,outgoing,normal
TXN004654,2024-11-13,3661,outgoing,normal
TXN004655,2024-11-14,18865,incoming,normal
TXN004656,2024-07-08,17260,outgoing,normal
TXN004657,2023-03-15,18744,incoming,normal
TXN004658,2025-08-21,9179,outgoing,unsuccessful
TXN004659,2021-07-13,9310,outgoing,unsuccessful
TXN004660,2024-12-10,5184,incoming,unsuccessful
TXN004661,2025-11-28,13500,outgoing,unsuccessful
TXN004662,2025-05-15,5621,outgoing,normal
TXN004663,2022-10-24,11708,outgoing,normal
TXN004664,2023-12-28,1403,outgoing,normal
TXN004665,2025-03-06,5663,incoming,normal
TXN004666,2022-11-24,8836,outgoing,normal
TXN004667,2021-06-08,5729,incoming,normal
TXN004668,2022-08-27,3498,outgoing,normal
TXN004669,2023-08-30,6284,incoming,unsuccessful
TXN004670,2022-08-05,2913,outgoing,normal
TXN004671,2022-01-13,11281,incoming,normal
TXN004672,2022-12-03,16618,incoming,normal
TXN004673,2025-05-01,7523,incoming,normal
TXN004674,2023-09-26,8103,incoming,normal
TXN004675,2022-06-30,17763,incoming,normal
TXN004676,2022-01-31,10133,incoming,normal
TXN004677,2021-03-08,546,outgoing,normal
TXN004678,2025-10-11,13884,outgoing,normal
TXN004679,2024-06-26,14807,outgoing,normal
TXN004680,2022-04-26,11866,outgoing,normal
TXN004681,2022-11-20,8959,outgoing,normal
TXN004682,2022-03-11,16452,incoming,normal
TXN004683,2025-10-14,13192,outgoing,normal
TXN004684,2021-09-04,19047,outgoing,normal
TXN004685,2023-08-03,17076,outgoing,normal
TXN004686,2022-11-01,10846,outgoing,unsuccessful
TXN004687,2023-10-18,16757,outgoing,normal
TXN004688,2021-08-19,13283,outgoing,normal
TXN004689,2023-07-31,7331,outgoing,normal
TXN004690,2023-02-20,8189,outgoing,unsuccessful
TXN004691,2024-02-11,13262,incoming,normal
TXN004692,2025-11-27,1956,outgoing,unsuccessful
TXN004693,2024-12-19,8069,incoming,normal
TXN004694,2024-03-16,1395,incoming,normal
TXN004695,2024-06-23,16037,incoming,normal
TXN004696,2024-02-10,16831,outgoing,normal
TXN004697,2021-06-19,16606,incoming,unsuccessful
TXN004698,2024-09-03,19890,outgoing,normal
TXN004699,2024-01-09,12935,outgoing,normal
TXN004700,2021-02-23,2350,outgoing,normal
TXN004701,2025-01-09,13547,incoming,normal
TXN004702,2025-05-15,14263,incoming,unsuccessful
TXN004703,2025-07-15,1964,incoming,normal
TXN004704,2024-10-01,17646,outgoing,normal
TXN004705,2021-05-30,1183,incoming,normal
TXN004706,2022-07-17,17860,outgoing,normal
TXN004707,2026-01-15,9689,outgoing,unsuccessful
TXN004708,2023-01-04,3136,outgoing,normal
TXN004709,2025-07-10,6562,incoming,unsuccessful
TXN004710,2024-10-29,3356,outgoing,normal
TXN004711,2025-04-19,9268,outgoing,unsuccessful
TXN004712,2024-05-14,2753,incoming,normal
TXN004713,2024-06-27,14263,outgoing,normal
TXN004714,2021-02-04,3342,outgoing,normal
TXN004715,2024-03-21,12299,incoming,normal
TXN004716,2022-04-25,16388,outgoing,normal
TXN004717,2025-12-12,7170,outgoing,normal
TXN004718,2025-12-15,15950,incoming,normal
TXN004719,2023-06-13,15607,outgoing,normal
TXN004720,2025-12-08,7531,outgoing,normal
TXN004721,2023-07-20,584,outgoing,normal
TXN004722,2021-01-09,15759,outgoing,normal
TXN004723,2021-06-04,14544,incoming,normal
TXN004724,2021-04-29,12168,outgoing,normal
TXN004725,2025-10-09,634,outgoing,normal
TXN004726,2022-10-06,7333,outgoing,normal
TXN004727,2022-07-26,3608,outgoing,normal
TXN004728,2026-01-22,5709,incoming,normal
TXN004729,2023-03-23,13798,outgoing,normal
TXN004730,2022-07-31,17980,incoming,normal
TXN004731,2025-01-15,15591,outgoing,normal
TXN004732,2024-03-04,13817,outgoing,normal
TXN004733,2022-03-19,14184,incoming,normal
TXN004734,2022-01-11,4952,incoming,normal
TXN004735,2024-05-03,5733,outgoing,normal
TXN004736,2022-03-26,16314,incoming,normal
TXN004737,2023-05-31,12413,outgoing,normal
TXN004738,2024-04-08,17612,incoming,normal
TXN004739,2023-02-20,11109,outgoing,normal
TXN004740,2024-05-10,3944,incoming,normal
TXN004741,2024-11-17,3270,outgoing,normal
TXN004742,2022-06-13,19381,outgoing,normal
TXN004743,2021-10-14,9670,outgoing,unsuccessful
TXN004744,2023-09-15,17070,outgoing,unsuccessful
TXN004745,2023-01-09,8271,outgoing,unsuccessful
TXN004746,2023-11-14,19968,outgoing,unsuccessful
TXN004747,2021-03-09,18665,outgoing,normal
TXN004748,2026-02-08,5998,incoming,normal
TXN004749,2022-09-13,3140,outgoing,normal
TXN004750,2021-10-24,9971,incoming,normal
TXN004751,2024-11-13,14437,outgoing,normal
TXN004752,2021-10-22,19213,outgoing,normal
TXN004753,2023-06-26,5929,outgoing,normal
TXN004754,2023-12-22,652,incoming,normal
TXN004755,2025-06-06,4935,incoming,normal
TXN004756,2021-12-21,10557,outgoing,normal
TXN004757,2022-01-16,8245,incoming,normal
TXN004758,2022-06-28,11327,incoming,normal
TXN004759,2024-04-17,1282,incoming,normal
TXN004760,2023-08-15,12709,outgoing,normal
TXN004761,2022-01-10,14923,incoming,normal
TXN004762,2024-12-10,15406,incoming,normal
TXN004763,2022-06-18,13140,outgoing,unsuccessful
TXN004764,2021-11-25,2818,incoming,normal
TXN004765,2021-11-02,4812,incoming,normal
TXN004766,2023-07-10,3240,outgoing,normal
TXN004767,2025-01-14,1284,outgoing,normal
TXN004768,2021-05-16,14397,outgoing,normal
TXN004769,2021-09-13,10616,incoming,unsuccessful
TXN004770,2021-12-12,18325,incoming,normal
TXN004771,2021-09-28,11686,outgoing,normal
TXN004772,2021-07-15,8118,incoming,normal
TXN004773,2026-02-07,12508,incoming,normal
TXN004774,2025-11-22,17837,incoming,normal
TXN004775,2025-01-21,1841,outgoing,normal
TXN004776,2024-12-26,8807,outgoing,normal
TXN004777,2024-04-21,5771,incoming,normal
TXN004778,2024-07-29,19743,incoming,normal
TXN004779,2021-11-19,9655,outgoing,normal
TXN004780,2023-06-26,12894,incoming,normal
TXN004781,2024-03-23,9806,incoming,normal
TXN004782,2021-08-04,12375,incoming,normal
TXN004783,2021-08-28,17105,incoming,normal
TXN004784,2025-11-04,13656,incoming,normal
TXN004785,2022-05-15,6910,outgoing,normal
TXN004786,2021-08-18,10411,outgoing,normal
TXN004787,2021-05-17,16703,outgoing,normal
TXN004788,2023-01-25,6100,outgoing,normal
TXN004789,2022-11-30,13298,outgoing,normal
TXN004790,2025-07-06,7947,incoming,normal
TXN004791,2023-02-17,8435,outgoing,normal
TXN004792,2026-01-07,1204,outgoing,normal
TXN004793,2024-05-04,10305,incoming,normal
TXN004794,2022-11-19,14551,outgoing,normal
TXN004795,2023-08-19,12298,incoming,normal
TXN004796,2021-11-12,4381,incoming,normal
TXN004797,2022-07-31,7023,incoming,normal
TXN004798,2023-03-15,17332,outgoing,normal
TXN004799,2025-07-08,3831,incoming,normal
TXN004800,2024-03-13,1977,outgoing,normal
TXN004801,2025-06-09,17827,outgoing,normal
TXN004802,2021-05-25,8532,outgoing,normal
TXN004803,2022-05-19,1512,outgoing,normal
TXN004804,2021-10-28,11565,incoming,normal
TXN004805,2022-08-31,6240,outgoing,normal
TXN004806,2024-03-25,5604,outgoing,unsuccessful
TXN004807,2021-09-08,16350,outgoing,normal
TXN004808,2021-09-26,16917,outgoing,normal
TXN004809,2024-10-08,1709,outgoing,normal
TXN004810,2024-11-17,3387,incoming,normal
TXN004811,2023-04-30,1745,incoming,normal
TXN004812,2022-12-16,10949,outgoing,normal
TXN004813,2025-06-03,7717,incoming,normal
TXN004814,2022-03-12,14049,outgoing,normal
TXN004815,2021-10-13,9593,incoming,normal
TXN004816,2025-06-03,7959,outgoing,normal
TXN004817,2022-09-07,9314,incoming,normal
TXN004818,2023-12-10,4100,incoming,normal
TXN004819,2023-10-02,9149,outgoing,normal
TXN004820,2021-05-17,4490,outgoing,normal
TXN004821,2025-03-23,11258,incoming,normal
TXN004822,2025-07-07,12221,incoming,normal
TXN004823,2023-03-10,10468,incoming,normal
TXN004824,2022-12-18,1586,incoming,normal
TXN004825,2022-02-14,12017,outgoing,normal
TXN004826,2021-12-01,14619,incoming,normal
TXN004827,2023-09-22,14616,outgoing,normal
TXN004828,2023-11-02,11279,incoming,normal
TXN004829,2022-06-10,8064,incoming,normal
TXN004830,2023-10-22,16063,incoming,normal
TXN004831,2025-08-19,6631,outgoing,normal
TXN004832,2022-06-03,2513,outgoing,normal
TXN004833,2021-07-24,19569,incoming,normal
TXN004834,2022-08-08,18424,incoming,normal
TXN004835,2025-05-10,4563,incoming,normal
TXN004836,2026-02-09,19980,incoming,normal
TXN004837,2025-02-13,2510,incoming,normal
TXN004838,2021-05-16,4326,outgoing,normal
TXN004839,2024-01-05,19277,outgoing,normal
TXN004840,2021-06-11,4795,outgoing,normal
TXN004841,2022-07-26,11947,outgoing,normal
TXN004842,2022-08-01,18899,incoming,unsuccessful
TXN004843,2022-01-22,5771,incoming,normal
TXN004844,2022-08-29,13095,outgoing,normal
TXN004845,2023-12-29,14549,incoming,normal
TXN004846,2024-08-04,17095,outgoing,normal
TXN004847,2021-06-19,11939,incoming,normal
TXN004848,2025-11-25,5136,outgoing,normal
TXN004849,2025-06-24,5079,incoming,normal
TXN004850,2021-07-12,12035,incoming,normal
TXN004851,2025-02-08,17364,incoming,normal
TXN004852,2021-07-23,13904,incoming,normal
TXN004853,2021-12-20,4780,incoming,normal
TXN004854,2022-06-02,9242,outgoing,normal
TXN004855,2023-05-20,13984,outgoing,normal
TXN004856,2024-08-14,13692,incoming,normal
TXN004857,2024-09-06,17654,incoming,normal
TXN004858,2021-08-10,6082,incoming,normal
TXN004859,2024-10-07,6493,outgoing,unsuccessful
TXN004860,2022-03-11,4109,outgoing,normal
TXN004861,2024-03-20,15685,outgoing,normal
TXN004862,2024-02-13,18624,incoming,normal
TXN004863,2023-11-09,10503,incoming,normal
TXN004864,2023-10-01,17914,incoming,normal
TXN004865,2021-03-18,2193,outgoing,normal
TXN004866,2023-04-25,1747,outgoing,normal
TXN004867,2021-09-11,13927,outgoing,normal
TXN004868,2024-01-09,4424,incoming,unsuccessful
TXN004869,2023-09-04,16467,incoming,normal
TXN004870,2021-07-12,15089,incoming,normal
TXN004871,2021-06-11,3264,outgoing,normal
TXN004872,2024-09-01,14502,outgoing,normal
TXN004873,2022-08-13,16181,incoming,normal
TXN004874,2022-10-06,3178,outgoing,normal
TXN004875,2022-12-13,13746,outgoing,unsuccessful
TXN004876,2025-02-21,6294,outgoing,normal
TXN004877,2025-04-28,11805,incoming,normal
TXN004878,2024-05-24,15518,outgoing,normal
TXN004879,2025-08-05,16287,outgoing,normal
TXN004880,2021-08-30,11781,incoming,normal
TXN004881,2024-01-15,13397,incoming,normal
TXN004882,2024-01-15,2629,incoming,normal
TXN004883,2026-02-01,14366,incoming,normal
TXN004884,2024-06-22,6789,incoming,normal
TXN004885,2026-01-09,15488,incoming,normal
TXN004886,2023-02-05,14404,outgoing,normal
TXN004887,2021-11-25,8833,outgoing,normal
TXN004888,2023-09-24,2633,incoming,normal
TXN004889,2021-04-08,18592,incoming,normal
TXN004890,2021-04-28,3093,incoming,normal
TXN004891,2022-07-29,9448,incoming,normal
TXN004892,2023-10-04,12039,incoming,normal
TXN004893,2021-10-23,16623,outgoing,normal
TXN004894,2024-09-21,6393,outgoing,unsuccessful
TXN004895,2022-06-28,19924,outgoing,normal
TXN004896,2024-12-26,6740,incoming,normal
TXN004897,2021-11-13,18636,outgoing,normal
TXN004898,2021-12-02,13161,outgoing,normal
TXN004899,2025-06-26,7481,incoming,normal
TXN004900,2022-09-24,10136,incoming,unsuccessful
TXN004901,2024-07-11,10900,incoming,normal
TXN004902,2022-05-11,15058,incoming,normal
TXN004903,2025-07-28,16209,outgoing,normal
TXN004904,2025-10-17,18976,incoming,normal
TXN004905,2024-07-19,13408,outgoing,normal
TXN004906,2023-05-06,17384,outgoing,normal
TXN004907,2024-11-07,19477,outgoing,normal
TXN004908,2021-03-28,4889,outgoing,normal
TXN004909,2022-12-07,4687,outgoing,normal
TXN004910,2024-02-09,14655,incoming,normal
TXN004911,2021-05-30,10687,outgoing,normal
TXN004912,2022-06-10,14143,incoming,normal
TXN004913,2021-12-03,5126,outgoing,normal
TXN004914,2024-12-21,9682,incoming,normal
TXN004915,2023-08-14,9465,incoming,normal
TXN004916,2024-12-22,13541,outgoing,normal
TXN004917,2022-09-26,12786,incoming,normal
TXN004918,2026-01-24,1680,incoming,normal
TXN004919,2025-09-06,8465,incoming,normal
TXN004920,2026-01-02,17185,outgoing,unsuccessful
TXN004921,2025-03-23,14471,incoming,normal
TXN004922,2024-09-11,7372,outgoing,normal
TXN004923,2024-12-11,4943,incoming,normal
TXN004924,2021-08-21,7067,incoming,normal
TXN004925,2024-11-24,9130,outgoing,normal
TXN004926,2025-07-22,6554,incoming,normal
TXN004927,2021-09-12,13938,incoming,normal
TXN004928,2023-04-09,6984,incoming,normal
TXN004929,2025-02-08,8156,incoming,normal
TXN004930,2023-07-04,10423,outgoing,normal
TXN004931,2025-05-20,13473,incoming,normal
TXN004932,2021-01-31,16328,outgoing,unsuccessful
TXN004933,2023-10-14,15036,incoming,normal
TXN004934,2025-03-16,9694,incoming,normal
TXN004935,2024-06-14,13756,incoming,normal
TXN004936,2023-05-20,19936,incoming,normal
TXN004937,2024-07-09,10373,outgoing,normal
TXN004938,2024-12-20,18142,incoming,normal
TXN004939,2025-06-30,4838,incoming,normal
TXN004940,2021-03-22,10932,incoming,normal
TXN004941,2023-12-22,11822,incoming,normal
TXN004942,2021-07-14,14985,outgoing,normal
TXN004943,2022-11-24,5847,outgoing,normal
TXN004944,2026-02-13,16390,incoming,normal
TXN004945,2022-10-07,18838,incoming,normal
TXN004946,2021-09-14,6370,incoming,normal
TXN004947,2025-03-07,13018,incoming,normal
TXN004948,2026-01-13,8500,incoming,normal
TXN004949,2023-02-06,819,outgoing,normal
TXN004950,2024-11-09,5494,outgoing,normal
TXN004951,2026-02-15,12931,outgoing,normal
TXN004952,2022-07-10,15103,incoming,normal
TXN004953,2021-01-01,15695,incoming,normal
TXN004954,2024-01-21,3265,incoming,normal
TXN004955,2024-04-27,18350,incoming,normal
TXN004956,2021-02-23,9519,outgoing,normal
TXN004957,2023-07-16,17397,outgoing,normal
TXN004958,2026-01-09,7932,incoming,normal
TXN004959,2021-06-08,18618,incoming,unsuccessful
TXN004960,2022-09-14,17116,incoming,normal
TXN004961,2024-12-21,14170,incoming,normal
TXN004962,2024-08-24,1210,outgoing,normal
TXN004963,2022-08-08,3262,outgoing,normal
TXN004964,2021-07-04,5304,outgoing,normal
TXN004965,2022-01-23,13804,incoming,normal
TXN004966,2021-03-05,14448,outgoing,normal
TXN004967,2021-07-12,10284,incoming,normal
TXN004968,2025-10-18,1393,outgoing,normal
TXN004969,2021-07-02,6810,outgoing,normal
TXN004970,2024-10-19,6846,incoming,normal
TXN004971,2024-04-05,13080,outgoing,unsuccessful
TXN004972,2025-11-22,17210,incoming,normal
TXN004973,2024-05-12,12923,incoming,normal
TXN004974,2025-03-21,14888,outgoing,normal
TXN004975,2024-08-02,9254,incoming,normal
TXN004976,2021-12-15,10046,incoming,normal
TXN004977,2021-07-30,16321,incoming,normal
TXN004978,2025-07-10,4885,incoming,normal
TXN004979,2023-06-26,9390,incoming,normal
