transaction_id,date,amount,transaction_type,is_anomaly
TXN03802,2021-02-20,3142.65,Incoming,0
TXN03803,2024-01-13,2119.98,Outgoing,0
TXN03804,2024-11-25,6901.39,Outgoing,0
TXN03805,2025-12-20,48496.89,Incoming,1
TXN03806,2024-11-27,52983.95,Outgoing,1
TXN03807,2024-10-09,4031.85,Incoming,0
TXN03808,2024-04-18,4942.83,Incoming,0
TXN03809,2024-09-25,7650.17,Outgoing,0
TXN03810,2025-01-13,736.4,Incoming,0
TXN03811,2025-09-22,3548.5,Incoming,0
TXN03812,2025-07-16,3321.77,Incoming,0
TXN03813,2021-04-16,7881.7,Outgoing,0
TXN03814,2025-11-17,2782.75,Outgoing,0
TXN03815,2021-12-08,3468.92,Outgoing,0
TXN03816,2024-04-13,5278.72,Incoming,0
TXN03817,2022-09-28,2629.56,Outgoing,0
TXN03818,2021-05-16,195.77,Incoming,0
TXN03819,2025-01-11,5642.97,Outgoing,0
TXN03820,2023-05-15,1453.17,Outgoing,0
TXN03821,2025-12-26,1143.96,Incoming,0
TXN03822,2024-10-19,733.81,Incoming,0
TXN03823,2023-04-08,5563.65,Outgoing,0
TXN03824,2022-04-04,3663.36,Incoming,0
TXN03825,2022-08-04,194.86,Incoming,0
TXN03826,2024-04-04,1194.59,Outgoing,0
TXN03827,2022-05-22,66607.6,Outgoing,1
TXN03828,2025-08-04,643.59,Outgoing,0
TXN03829,2022-10-04,4793.95,Incoming,0
TXN03830,2025-07-07,1392.43,Incoming,0
TXN03831,2021-08-21,3208.02,Incoming,0
TXN03832,2022-10-02,895.93,Incoming,0
TXN03833,2023-05-12,6692.54,Outgoing,0
TXN03834,2025-03-19,56606.62,Incoming,1
TXN03835,2023-10-16,6721.58,Outgoing,0
TXN03836,2021-01-27,3365.96,Incoming,0
TXN03837,2021-02-15,5734.95,Outgoing,0
TXN03838,2024-04-21,1751.68,Outgoing,0
TXN03839,2023-03-17,2785.3,Outgoing,0
TXN03840,2021-04-25,7355.19,Outgoing,0
TXN03841,2024-03-25,4144.5,Incoming,0
TXN03842,2025-12-10,4882.95,Incoming,0
TXN03843,2023-07-07,1275.86,Incoming,0
TXN03844,2021-03-05,7323.07,Outgoing,0
TXN03845,2024-05-13,4622.52,Outgoing,0
TXN03846,2024-08-28,4477.82,Outgoing,0
TXN03847,2023-11-18,1226.6,Outgoing,0
TXN03848,2022-06-30,5032.02,Incoming,0
TXN03849,2025-09-16,4286.88,Incoming,0
TXN03850,2021-05-22,4341.0,Outgoing,0
TXN03851,2025-05-01,2256.69,Incoming,0
TXN03852,2024-08-22,579.28,Outgoing,0
TXN03853,2022-07-01,4169.38,Incoming,0
TXN03854,2025-10-06,1059.24,Incoming,0
TXN03855,2021-08-01,7741.67,Outgoing,0
TXN03856,2024-01-25,2318.04,Incoming,0
TXN03857,2023-05-19,4762.73,Incoming,0
TXN03858,2022-03-03,1921.19,Outgoing,0
TXN03859,2025-08-09,2114.89,Incoming,0
TXN03860,2021-10-18,6334.65,Outgoing,0
TXN03861,2025-12-04,50145.23,Outgoing,1
TXN03862,2025-10-08,4493.57,Outgoing,0
TXN03863,2023-12-11,6654.68,Outgoing,0
TXN03864,2022-07-23,2356.27,Outgoing,0
TXN03865,2022-08-04,3976.46,Incoming,0
TXN03866,2023-06-24,998.1,Outgoing,0
TXN03867,2025-10-12,1850.49,Outgoing,0
TXN03868,2021-12-27,6721.04,Outgoing,0
TXN03869,2021-04-13,4395.97,Outgoing,0
TXN03870,2023-03-01,7303.65,Outgoing,0
TXN03871,2022-12-29,5449.36,Incoming,0
TXN03872,2025-05-05,5982.97,Incoming,0
TXN03873,2021-01-24,5520.03,Outgoing,0
TXN03874,2024-06-02,4682.21,Incoming,0
TXN03875,2025-08-05,6759.28,Outgoing,0
TXN03876,2025-06-20,26138.67,Incoming,1
TXN03877,2025-10-24,979.68,Outgoing,0
TXN03878,2025-06-28,7906.49,Outgoing,0
TXN03879,2024-08-18,4271.07,Incoming,0
TXN03880,2025-06-01,42554.33,Outgoing,1
TXN03881,2024-08-09,1057.16,Incoming,0
TXN03882,2025-09-27,2151.03,Outgoing,0
TXN03883,2025-04-06,82683.79,Incoming,1
TXN03884,2024-07-01,4893.76,Outgoing,0
TXN03885,2021-04-08,4195.11,Incoming,0
TXN03886,2024-10-01,894.42,Outgoing,0
TXN03887,2023-10-14,7788.27,Outgoing,0
TXN03888,2024-04-22,5429.41,Outgoing,0
TXN03889,2021-10-29,5582.23,Incoming,0
TXN03890,2021-07-29,1112.13,Incoming,0
TXN03891,2022-10-29,936.98,Incoming,0
TXN03892,2021-11-29,2244.38,Outgoing,0
TXN03893,2025-03-15,4241.85,Outgoing,0
TXN03894,2021-05-17,4603.3,Outgoing,0
TXN03895,2023-01-14,485.51,Incoming,0
TXN03896,2024-01-05,5515.74,Outgoing,0
TXN03897,2023-04-12,5164.3,Outgoing,0
TXN03898,2023-08-18,2280.9,Incoming,0
TXN03899,2025-09-23,1569.26,Outgoing,0
TXN03900,2024-06-09,7789.22,Outgoing,0
TXN03901,2025-09-21,7666.9,Outgoing,0
TXN03902,2025-09-05,5732.9,Outgoing,0
TXN03903,2022-02-20,2217.26,Incoming,0
TXN03904,2024-03-16,2262.94,Outgoing,0
TXN03905,2021-06-25,4944.2,Outgoing,0
TXN03906,2024-07-06,36471.12,Outgoing,1
TXN03907,2023-05-23,985.06,Outgoing,0
TXN03908,2021-10-13,2624.3,Incoming,0
TXN03909,2021-02-15,33586.46,Outgoing,1
TXN03910,2025-03-19,52504.21,Incoming,1
TXN03911,2023-05-07,2758.46,Incoming,0
TXN03912,2025-07-27,5802.4,Incoming,0
TXN03913,2022-04-17,1210.93,Outgoing,0
TXN03914,2021-04-16,77593.61,Incoming,1
TXN03915,2022-08-16,5136.76,Outgoing,0
TXN03916,2025-11-19,3002.41,Outgoing,0
TXN03917,2025-09-29,4002.53,Incoming,0
TXN03918,2023-08-07,5023.19,Incoming,0
TXN03919,2022-01-01,4135.68,Outgoing,0
TXN03920,2024-09-13,662.72,Outgoing,0
TXN03921,2024-07-04,477.46,Incoming,0
TXN03922,2023-08-30,3768.12,Incoming,0
TXN03923,2022-06-17,4272.47,Incoming,0
TXN03924,2021-09-02,4749.62,Outgoing,0
TXN03925,2022-12-20,972.53,Outgoing,0
TXN03926,2021-02-11,1258.28,Outgoing,0
TXN03927,2022-06-30,993.96,Outgoing,0
TXN03928,2022-07-26,1766.76,Incoming,0
TXN03929,2022-12-05,3072.59,Incoming,0
TXN03930,2022-09-14,1819.09,Incoming,0
TXN03931,2022-05-17,232.88,Incoming,0
TXN03932,2024-10-25,2720.67,Incoming,0
TXN03933,2022-01-11,3519.27,Incoming,0
TXN03934,2022-07-27,1401.3,Outgoing,0
TXN03935,2023-11-16,6790.23,Outgoing,0
TXN03936,2023-06-21,1294.15,Outgoing,0
TXN03937,2025-07-09,3465.69,Outgoing,0
TXN03938,2021-04-12,4828.44,Incoming,0
TXN03939,2022-07-12,5337.79,Outgoing,0
TXN03940,2025-03-02,3051.45,Incoming,0
TXN03941,2021-04-01,7067.85,Outgoing,0
TXN03942,2024-11-25,1410.65,Incoming,0
TXN03943,2024-01-25,2007.8,Outgoing,0
TXN03944,2024-06-23,1795.31,Outgoing,0
TXN03945,2023-07-29,4894.02,Outgoing,0
TXN03946,2025-09-12,1301.36,Incoming,0
TXN03947,2021-01-01,3625.95,Incoming,0
TXN03948,2021-01-19,3533.69,Outgoing,0
TXN03949,2022-11-24,7383.09,Outgoing,0
TXN03950,2023-06-29,790.02,Outgoing,0
TXN03951,2024-01-19,6538.24,Outgoing,0
TXN03952,2022-09-06,4400.16,Incoming,0
TXN03953,2022-09-26,566.12,Incoming,0
TXN03954,2023-01-02,1517.52,Outgoing,0
TXN03955,2023-01-25,1362.42,Outgoing,0
TXN03956,2023-04-27,7178.43,Outgoing,0
TXN03957,2022-04-09,2470.0,Outgoing,0
TXN03958,2024-06-18,2076.64,Outgoing,0
TXN03959,2023-09-07,25473.53,Incoming,1
TXN03960,2025-04-03,1081.07,Incoming,0
TXN03961,2024-09-19,2050.79,Outgoing,0
TXN03962,2025-12-13,4884.51,Incoming,0
TXN03963,2021-03-24,817.36,Outgoing,0
TXN03964,2023-12-29,7836.36,Outgoing,0
TXN03965,2021-02-03,3385.19,Outgoing,0
TXN03966,2022-05-07,7300.97,Outgoing,0
TXN03967,2023-04-03,3334.38,Outgoing,0
TXN03968,2024-10-28,1599.92,Incoming,0
TXN03969,2023-02-01,6302.76,Outgoing,0
TXN03970,2022-04-12,1849.63,Outgoing,0
TXN03971,2024-01-27,5139.37,Outgoing,0
TXN03972,2021-12-27,4776.59,Outgoing,0
TXN03973,2023-04-03,1206.71,Incoming,0
TXN03974,2021-03-21,4433.61,Outgoing,0
TXN03975,2025-08-19,3285.48,Outgoing,0
TXN03976,2023-12-13,6679.82,Outgoing,0
TXN03977,2025-11-26,5484.55,Incoming,0
TXN03978,2022-01-30,985.51,Incoming,0
TXN03979,2023-07-27,7365.58,Outgoing,0
TXN03980,2021-06-05,2349.05,Incoming,0
TXN03981,2024-07-13,5615.61,Incoming,0
TXN03982,2024-10-03,582.5,Incoming,0
TXN03983,2025-09-27,1500.52,Outgoing,0
TXN03984,2025-11-11,5355.97,Incoming,0
TXN03985,2025-01-21,2517.87,Outgoing,0
TXN03986,2021-12-03,2271.73,Incoming,0
TXN03987,2023-09-12,4154.13,Outgoing,0
TXN03988,2023-03-12,3916.41,Outgoing,0
TXN03989,2021-07-18,1275.45,Incoming,0
TXN03990,2025-04-01,906.67,Incoming,0
TXN03991,2023-01-04,83760.45,Incoming,1
TXN03992,2022-06-25,7716.22,Outgoing,0
TXN03993,2025-03-02,3026.74,Outgoing,0
TXN03994,2023-09-18,7215.22,Outgoing,0
TXN03995,2025-11-08,5645.62,Outgoing,0
TXN03996,2023-06-13,2028.33,Incoming,0
TXN03997,2021-07-15,947.31,Incoming,0
TXN03998,2022-02-26,5848.35,Incoming,0
TXN03999,2021-03-04,5876.96,Incoming,0
TXN04000,2021-11-15,5115.05,Outgoing,0
TXN04001,2021-02-13,7843.94,Outgoing,0
TXN04002,2023-12-23,1434.13,Outgoing,0
TXN04003,2021-10-08,7396.23,Outgoing,0
TXN04004,2021-07-25,6311.8,Outgoing,0
TXN04005,2022-03-12,2777.44,Incoming,0
TXN04006,2023-05-13,1207.22,Outgoing,0
TXN04007,2025-11-03,2405.92,Outgoing,0
TXN04008,2025-10-20,5559.49,Outgoing,0
TXN04009,2024-06-19,5140.29,Incoming,0
TXN04010,2023-05-28,2684.77,Outgoing,0
TXN04011,2022-10-27,3320.51,Incoming,0
TXN04012,2025-02-26,1072.0,Outgoing,0
TXN04013,2022-12-23,3841.43,Incoming,0
TXN04014,2025-10-02,1100.42,Incoming,0
TXN04015,2022-08-23,1623.61,Incoming,0
TXN04016,2025-05-18,378.04,Outgoing,0
TXN04017,2022-04-21,137.01,Incoming,0
TXN04018,2024-09-11,4627.28,Outgoing,0
TXN04019,2023-09-03,3543.17,Incoming,0
TXN04020,2025-06-07,64628.51,Outgoing,1
TXN04021,2021-08-28,305.08,Incoming,0
TXN04022,2024-08-09,3548.45,Outgoing,0
TXN04023,2024-03-18,2366.15,Outgoing,0
TXN04024,2025-09-22,3218.63,Incoming,0
TXN04025,2021-05-08,3538.42,Outgoing,0
TXN04026,2024-01-01,7854.87,Outgoing,0
TXN04027,2023-01-23,4507.8,Incoming,0
TXN04028,2024-08-25,1806.83,Incoming,0
TXN04029,2021-06-05,5503.06,Incoming,0
TXN04030,2024-03-15,2691.6,Outgoing,0
TXN04031,2023-10-29,5740.71,Incoming,0
TXN04032,2024-06-19,63758.98,Outgoing,1
TXN04033,2022-11-30,6617.04,Outgoing,0
TXN04034,2022-08-11,2739.04,Incoming,0
TXN04035,2021-05-26,6408.55,Outgoing,0
TXN04036,2022-11-18,2119.96,Outgoing,0
TXN04037,2024-12-08,47831.72,Incoming,1
TXN04038,2024-08-15,5998.17,Incoming,0
TXN04039,2021-05-19,5528.07,Outgoing,0
TXN04040,2022-02-15,2000.02,Outgoing,0
TXN04041,2023-02-18,28367.22,Outgoing,1
TXN04042,2024-12-24,2910.01,Incoming,0
TXN04043,2021-12-07,4451.95,Outgoing,0
TXN04044,2024-03-31,490.39,Incoming,0
TXN04045,2022-02-06,7289.67,Outgoing,0
TXN04046,2023-08-08,1872.52,Incoming,0
TXN04047,2022-08-23,1774.34,Incoming,0
TXN04048,2025-04-16,2723.11,Incoming,0
TXN04049,2025-02-28,3793.61,Incoming,0
TXN04050,2024-12-04,1868.81,Incoming,0
TXN04051,2021-01-06,7554.42,Outgoing,0
TXN04052,2021-06-29,5277.72,Outgoing,0
TXN04053,2023-06-15,52457.84,Incoming,1
TXN04054,2024-06-14,6230.71,Outgoing,0
TXN04055,2023-05-24,45736.43,Outgoing,1
TXN04056,2024-01-18,4069.49,Incoming,0
TXN04057,2022-02-03,6201.79,Outgoing,0
TXN04058,2021-09-08,6275.18,Outgoing,0
TXN04059,2021-12-15,5955.23,Outgoing,0
TXN04060,2021-03-13,840.68,Outgoing,0
TXN04061,2022-03-02,846.72,Incoming,0
TXN04062,2021-01-13,7136.62,Outgoing,0
TXN04063,2022-06-29,2210.64,Incoming,0
TXN04064,2024-12-08,54088.28,Incoming,1
TXN04065,2025-03-18,2956.76,Outgoing,0
TXN04066,2023-04-14,2369.95,Incoming,0
TXN04067,2023-02-09,2793.72,Incoming,0
TXN04068,2024-05-11,4528.5,Incoming,0
TXN04069,2022-06-30,2935.53,Outgoing,0
TXN04070,2021-12-25,5040.47,Incoming,0
TXN04071,2023-08-25,41281.55,Outgoing,1
TXN04072,2023-05-29,5157.04,Incoming,0
TXN04073,2022-06-09,966.35,Outgoing,0
TXN04074,2024-11-13,3713.8,Outgoing,0
TXN04075,2023-04-28,6867.77,Outgoing,0
TXN04076,2023-04-25,2279.53,Outgoing,0
TXN04077,2022-07-20,1394.19,Outgoing,0
TXN04078,2024-04-04,948.25,Outgoing,0
TXN04079,2024-01-25,2937.34,Outgoing,0
TXN04080,2023-11-26,5483.66,Outgoing,0
TXN04081,2022-01-31,1191.84,Outgoing,0
TXN04082,2025-09-12,3942.88,Incoming,0
TXN04083,2023-09-11,1206.66,Incoming,0
TXN04084,2023-09-01,1360.71,Incoming,0
TXN04085,2025-11-21,912.85,Incoming,0
TXN04086,2023-07-15,5330.65,Outgoing,0
TXN04087,2024-11-13,5252.3,Outgoing,0
TXN04088,2025-11-06,4530.49,Incoming,0
TXN04089,2025-08-18,4367.88,Outgoing,0
TXN04090,2022-09-12,4251.17,Incoming,0
TXN04091,2024-09-06,2222.26,Incoming,0
TXN04092,2022-09-28,5568.71,Incoming,0
TXN04093,2024-02-09,5790.32,Outgoing,0
TXN04094,2024-04-23,4896.11,Incoming,0
TXN04095,2023-07-13,657.52,Incoming,0
TXN04096,2025-02-23,1237.71,Outgoing,0
TXN04097,2022-03-04,1440.32,Outgoing,0
TXN04098,2021-12-07,5339.86,Incoming,0
TXN04099,2025-07-25,4628.17,Incoming,0
TXN04100,2023-01-03,3367.8,Outgoing,0
TXN04101,2023-01-01,7050.83,Outgoing,0
TXN04102,2023-12-31,3676.27,Outgoing,0
TXN04103,2022-01-22,62001.35,Incoming,1
TXN04104,2023-09-28,632.01,Incoming,0
TXN04105,2025-06-03,3366.56,Outgoing,0
TXN04106,2024-07-18,905.42,Incoming,0
TXN04107,2025-09-14,2026.08,Outgoing,0
TXN04108,2025-10-23,352.23,Incoming,0
TXN04109,2024-05-31,4405.54,Incoming,0
TXN04110,2023-05-06,2831.04,Incoming,0
TXN04111,2021-12-23,1942.03,Outgoing,0
TXN04112,2025-12-21,2842.08,Outgoing,0
TXN04113,2025-08-05,2401.37,Incoming,0
TXN04114,2023-03-31,1201.65,Outgoing,0
TXN04115,2024-09-24,6450.77,Outgoing,0
TXN04116,2022-02-06,2284.55,Incoming,0
TXN04117,2022-01-30,855.76,Outgoing,0
TXN04118,2025-03-14,4195.73,Outgoing,0
TXN04119,2023-11-30,3585.64,Incoming,0
TXN04120,2024-01-14,1072.57,Incoming,0
TXN04121,2024-04-10,692.1,Outgoing,0
TXN04122,2021-04-28,1679.26,Incoming,0
TXN04123,2023-10-14,4657.85,Incoming,0
TXN04124,2025-05-13,4607.71,Incoming,0
TXN04125,2022-12-28,5466.85,Incoming,0
TXN04126,2022-05-05,2202.26,Incoming,0
TXN04127,2023-09-26,1843.9,Incoming,0
TXN04128,2023-06-25,1539.62,Incoming,0
TXN04129,2022-03-26,2127.02,Incoming,0
TXN04130,2024-12-23,588.17,Incoming,0
TXN04131,2024-11-13,4089.62,Outgoing,0
TXN04132,2024-05-01,1684.41,Outgoing,0
TXN04133,2024-07-09,5058.17,Outgoing,0
TXN04134,2024-05-28,1175.3,Incoming,0
TXN04135,2021-12-28,1080.29,Outgoing,0
TXN04136,2022-02-07,4355.73,Outgoing,0
TXN04137,2023-06-17,5454.58,Incoming,0
TXN04138,2025-10-02,6444.45,Outgoing,0
TXN04139,2023-08-07,5486.75,Outgoing,0
TXN04140,2022-08-30,3462.67,Incoming,0
TXN04141,2023-01-03,1117.91,Incoming,0
TXN04142,2022-03-17,803.76,Outgoing,0
TXN04143,2025-06-24,3409.64,Outgoing,0
TXN04144,2022-08-14,5281.07,Incoming,0
TXN04145,2022-04-11,3774.1,Incoming,0
TXN04146,2025-08-26,1158.4,Incoming,0
TXN04147,2025-06-30,4843.96,Outgoing,0
TXN04148,2025-01-31,1190.62,Incoming,0
TXN04149,2023-12-04,476.92,Outgoing,0
TXN04150,2022-02-25,4216.37,Outgoing,0
TXN04151,2023-06-10,1575.77,Incoming,0
TXN04152,2021-09-29,3781.74,Incoming,0
TXN04153,2022-12-25,1101.17,Incoming,0
TXN04154,2024-01-16,5342.99,Incoming,0
TXN04155,2022-10-21,5171.44,Incoming,0
TXN04156,2024-11-22,4042.53,Outgoing,0
TXN04157,2023-09-12,3324.22,Incoming,0
TXN04158,2022-03-11,33235.12,Incoming,1
TXN04159,2023-07-27,717.63,Incoming,0
TXN04160,2024-03-29,7356.76,Outgoing,0
TXN04161,2022-01-10,816.9,Incoming,0
TXN04162,2022-02-28,4026.94,Outgoing,0
TXN04163,2023-10-12,39837.65,Incoming,1
TXN04164,2023-10-01,4516.22,Incoming,0
TXN04165,2023-02-02,4908.57,Outgoing,0
TXN04166,2021-10-12,470.23,Incoming,0
TXN04167,2022-03-22,6030.94,Outgoing,0
TXN04168,2021-04-18,4906.29,Outgoing,0
TXN04169,2022-01-29,1195.38,Outgoing,0
TXN04170,2022-06-19,3481.71,Incoming,0
TXN04171,2025-04-14,4698.05,Incoming,0
TXN04172,2023-11-15,5808.48,Incoming,0
TXN04173,2024-05-21,3173.06,Incoming,0
TXN04174,2022-06-22,4805.79,Incoming,0
TXN04175,2022-06-11,3952.22,Incoming,0
TXN04176,2024-03-29,4764.97,Incoming,0
TXN04177,2021-11-03,4952.44,Incoming,0
TXN04178,2023-09-18,4415.24,Incoming,0
TXN04179,2021-04-18,5896.27,Incoming,0
TXN04180,2025-02-06,4617.36,Incoming,0
TXN04181,2022-09-01,5445.96,Outgoing,0
TXN04182,2023-01-30,1314.31,Outgoing,0
TXN04183,2025-01-30,77046.57,Incoming,1
TXN04184,2024-01-26,778.96,Incoming,0
TXN04185,2025-11-05,1946.72,Outgoing,0
TXN04186,2025-07-25,888.14,Incoming,0
TXN04187,2022-09-30,2016.71,Outgoing,0
TXN04188,2023-12-20,5524.93,Incoming,0
TXN04189,2025-03-18,6359.46,Outgoing,0
TXN04190,2021-09-19,7494.54,Outgoing,0
TXN04191,2021-06-18,897.29,Incoming,0
TXN04192,2025-07-15,4411.0,Incoming,0
TXN04193,2025-09-04,4333.18,Outgoing,0
TXN04194,2024-07-30,174.4,Incoming,0
TXN04195,2022-12-21,79443.83,Incoming,1
TXN04196,2021-02-17,1876.11,Incoming,0
TXN04197,2024-12-06,2034.98,Outgoing,0
TXN04198,2023-10-24,1820.68,Outgoing,0
TXN04199,2025-04-28,5853.44,Incoming,0
TXN04200,2025-12-15,4507.12,Outgoing,0
TXN04201,2025-08-02,3975.42,Incoming,0
TXN04202,2025-11-30,1449.81,Incoming,0
TXN04203,2024-12-10,5128.38,Incoming,0
TXN04204,2022-04-28,5741.02,Outgoing,0
TXN04205,2023-06-13,6567.33,Outgoing,0
TXN04206,2022-01-27,6236.67,Outgoing,0
TXN04207,2025-11-30,4221.24,Outgoing,0
TXN04208,2021-10-31,2004.55,Incoming,0
TXN04209,2021-04-01,3169.94,Incoming,0
TXN04210,2023-01-31,7872.84,Outgoing,0
TXN04211,2023-04-19,4782.95,Incoming,0
TXN04212,2022-04-19,2359.44,Outgoing,0
TXN04213,2024-12-20,4058.05,Incoming,0
TXN04214,2022-02-26,3311.99,Outgoing,0
TXN04215,2025-06-25,4892.12,Outgoing,0
TXN04216,2024-07-14,2934.32,Incoming,0
TXN04217,2022-12-21,1143.62,Outgoing,0
TXN04218,2025-05-19,1065.31,Incoming,0
TXN04219,2023-07-09,5512.48,Outgoing,0
TXN04220,2021-10-27,6330.62,Outgoing,0
TXN04221,2024-03-14,6694.71,Outgoing,0
TXN04222,2024-09-02,6665.26,Outgoing,0
TXN04223,2025-03-30,5303.43,Incoming,0
TXN04224,2023-12-02,5077.19,Incoming,0
TXN04225,2025-12-23,5552.19,Outgoing,0
TXN04226,2024-08-14,3108.81,Outgoing,0
TXN04227,2024-05-08,2105.45,Incoming,0
TXN04228,2023-04-06,351.0,Incoming,0
TXN04229,2024-07-22,5132.61,Incoming,0
TXN04230,2022-05-28,2675.72,Incoming,0
TXN04231,2022-02-16,1692.25,Incoming,0
TXN04232,2025-08-18,58117.54,Outgoing,1
TXN04233,2022-09-09,804.81,Outgoing,0
TXN04234,2023-11-13,3597.72,Incoming,0
TXN04235,2024-10-18,1059.72,Outgoing,0
TXN04236,2021-12-17,697.21,Outgoing,0
TXN04237,2022-02-26,40012.15,Incoming,1
TXN04238,2023-06-13,4023.88,Outgoing,0
TXN04239,2023-09-17,4060.22,Incoming,0
TXN04240,2024-06-18,2253.27,Outgoing,0
TXN04241,2025-12-19,4067.82,Incoming,0
TXN04242,2023-12-09,3435.28,Incoming,0
TXN04243,2022-08-24,3381.21,Incoming,0
TXN04244,2023-05-04,5349.19,Outgoing,0
TXN04245,2023-08-05,3671.56,Incoming,0
TXN04246,2022-02-02,5334.96,Incoming,0
TXN04247,2022-01-15,5850.57,Incoming,0
TXN04248,2022-04-12,5656.98,Outgoing,0
TXN04249,2024-10-04,7404.28,Outgoing,0
TXN04250,2022-12-11,5372.99,Incoming,0
TXN04251,2024-04-23,2783.75,Outgoing,0
TXN04252,2024-02-11,4031.3,Outgoing,0
TXN04253,2022-01-06,2388.68,Incoming,0
TXN04254,2023-01-01,72276.89,Incoming,1
TXN04255,2024-04-13,977.12,Outgoing,0
TXN04256,2023-07-31,4469.71,Incoming,0
TXN04257,2022-12-18,102.77,Outgoing,0
TXN04258,2022-11-22,4700.66,Outgoing,0
TXN04259,2021-04-24,1195.95,Incoming,0
TXN04260,2022-04-06,2767.94,Outgoing,0
TXN04261,2023-11-15,7095.54,Outgoing,0
TXN04262,2021-04-22,124.43,Incoming,0
TXN04263,2025-10-27,5143.83,Incoming,0
TXN04264,2023-07-07,5002.21,Incoming,0
TXN04265,2023-08-13,183.36,Outgoing,0
TXN04266,2021-02-14,682.68,Incoming,0
TXN04267,2023-02-14,3812.77,Incoming,0
TXN04268,2022-05-18,6710.32,Outgoing,0
TXN04269,2022-08-11,4848.43,Incoming,0
TXN04270,2021-06-03,3190.05,Incoming,0
TXN04271,2023-03-08,1296.82,Incoming,0
TXN04272,2024-07-23,5865.61,Outgoing,0
TXN04273,2025-06-09,47186.31,Outgoing,1
TXN04274,2025-06-18,3274.63,Incoming,0
TXN04275,2023-02-22,3046.71,Outgoing,0
TXN04276,2025-04-21,5104.06,Incoming,0
TXN04277,2023-11-24,6659.67,Outgoing,0
TXN04278,2025-11-14,365.61,Outgoing,0
TXN04279,2025-06-10,5030.74,Outgoing,0
TXN04280,2025-10-02,53594.94,Incoming,1
TXN04281,2021-01-17,4253.9,Outgoing,0
TXN04282,2023-09-12,5519.77,Outgoing,0
TXN04283,2021-04-18,1612.54,Outgoing,0
TXN04284,2024-03-04,3060.78,Outgoing,0
TXN04285,2025-08-05,2972.16,Outgoing,0
TXN04286,2023-10-21,3687.09,Outgoing,0
TXN04287,2022-02-21,5142.68,Incoming,0
TXN04288,2023-04-02,3366.82,Outgoing,0
TXN04289,2022-05-31,5235.58,Outgoing,0
TXN04290,2025-12-24,3496.27,Incoming,0
TXN04291,2022-05-12,6280.92,Outgoing,0
TXN04292,2021-06-20,397.35,Incoming,0
TXN04293,2022-12-16,1746.9,Incoming,0
TXN04294,2025-06-06,4788.88,Outgoing,0
TXN04295,2025-12-03,701.55,Incoming,0
TXN04296,2021-01-04,3738.31,Outgoing,0
TXN04297,2021-08-26,1647.83,Incoming,0
TXN04298,2022-10-02,3468.17,Incoming,0
TXN04299,2023-03-06,5338.96,Outgoing,0
TXN04300,2023-08-29,2316.21,Incoming,0
TXN04301,2023-11-14,4670.61,Outgoing,0
TXN04302,2024-10-23,271.8,Incoming,0
TXN04303,2023-05-28,5713.5,Outgoing,0
TXN04304,2024-09-19,6879.92,Outgoing,0
TXN04305,2023-04-28,1211.35,Incoming,0
TXN04306,2024-04-22,6136.42,Outgoing,0
TXN04307,2022-10-11,43709.06,Outgoing,1
TXN04308,2024-12-12,5012.88,Outgoing,0
TXN04309,2025-11-27,7473.31,Outgoing,0
TXN04310,2021-07-29,5865.93,Outgoing,0
TXN04311,2022-01-21,4094.68,Incoming,0
TXN04312,2024-12-20,543.58,Outgoing,0
TXN04313,2023-11-02,2823.97,Incoming,0
TXN04314,2025-07-27,246.59,Outgoing,0
TXN04315,2022-08-24,5936.2,Outgoing,0
TXN04316,2021-06-26,5286.86,Incoming,0
TXN04317,2024-01-14,2512.74,Outgoing,0
TXN04318,2021-03-01,4515.87,Incoming,0
TXN04319,2021-07-04,417.32,Outgoing,0
TXN04320,2024-09-11,2659.14,Incoming,0
TXN04321,2022-07-31,4476.92,Outgoing,0
TXN04322,2021-10-30,5001.59,Incoming,0
TXN04323,2025-12-07,3528.55,Incoming,0
TXN04324,2024-02-05,68463.43,Incoming,1
TXN04325,2025-12-25,4068.06,Outgoing,0
TXN04326,2021-08-07,2019.07,Outgoing,0
TXN04327,2021-06-18,7154.45,Outgoing,0
TXN04328,2022-08-13,607.96,Incoming,0
TXN04329,2022-05-24,5650.88,Incoming,0
TXN04330,2025-05-06,4441.59,Incoming,0
TXN04331,2023-11-18,4250.33,Outgoing,0
TXN04332,2023-02-26,1307.14,Outgoing,0
TXN04333,2024-08-08,6138.3,Outgoing,0
TXN04334,2024-06-12,4008.95,Incoming,0
TXN04335,2025-03-11,1652.25,Outgoing,0
TXN04336,2024-03-01,4516.23,Incoming,0
TXN04337,2024-07-24,4987.22,Incoming,0
TXN04338,2024-01-27,4364.35,Outgoing,0
TXN04339,2024-12-30,3054.96,Outgoing,0
TXN04340,2021-06-29,1859.5,Outgoing,0
TXN04341,2023-02-21,5968.85,Outgoing,0
TXN04342,2021-09-30,1476.48,Outgoing,0
TXN04343,2025-06-15,3525.62,Incoming,0
TXN04344,2024-01-23,7041.93,Outgoing,0
TXN04345,2024-04-04,5485.96,Incoming,0
TXN04346,2021-04-01,1516.79,Incoming,0
TXN04347,2025-06-01,4314.22,Incoming,0
TXN04348,2023-11-18,864.61,Outgoing,0
TXN04349,2024-12-16,1912.96,Incoming,0
TXN04350,2023-04-22,2195.13,Incoming,0
TXN04351,2021-11-06,7956.06,Outgoing,0
